time,pos1,pos2,vel1,vel2,tau1,tau2
1.182673630714416220e+02,-3.534370946822313342e-01,3.854810406652937615e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.040293040293039928e+00,2.666666666666674956e-01
1.182693634033202841e+02,-3.534370946822313342e-01,3.858625162127112262e-01,0.000000000000000000e+00,1.907061280613860932e-01,-9.406593406593407591e-01,3.135531135531142155e-01
1.182713634967803671e+02,-3.542000457770662081e-01,3.862439917601285799e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-9.054945054945057192e-01,3.076923076923083755e-01
1.182733635902404501e+02,-3.545815213244836173e-01,3.870069428549633428e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.057875457875457670e+00,3.135531135531142155e-01
1.182753636837005331e+02,-3.549629968719010265e-01,3.873884184023808075e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-9.347985347985350302e-01,3.369963369963375754e-01
1.182773637771606161e+02,-3.557259479667358448e-01,3.877698939497982167e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.005128205128205110e+00,3.135531135531142155e-01
1.182793638706206991e+02,-3.561074235141532540e-01,3.881513694972156259e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.005128205128205110e+00,3.545787545787550954e-01
1.182813639640807821e+02,-3.564888990615706632e-01,3.885328450446329795e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-9.289377289377294122e-01,3.545787545787550954e-01
1.182833640575408651e+02,-3.572518501564054816e-01,3.889143205920503887e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-9.816849816849816390e-01,3.663003663003667754e-01
1.182853641510009481e+02,-3.576333257038228908e-01,3.892957961394679089e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.010989010989010728e+00,3.721611721611726153e-01
1.182873642444610311e+02,-3.576333257038228908e-01,3.896772716868852626e-01,0.000000000000000000e+00,1.907288609411167957e-01,-9.230769230769232392e-01,3.604395604395608799e-01
1.182893643379211142e+02,-3.587777523460751183e-01,3.904402227817200810e-01,-5.721865828233504425e-01,3.814577218822335913e-01,-9.758241758241760211e-01,3.487179487179492554e-01
1.182913644313811972e+02,-3.587777523460751183e-01,3.912031738765548994e-01,0.000000000000000000e+00,3.814577218822335913e-01,-1.087179487179486870e+00,3.369963369963375754e-01
1.182933645248412802e+02,-3.591592278934924720e-01,3.915846494239723086e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-8.996336996336999903e-01,3.076923076923083755e-01
1.182953646183013632e+02,-3.599221789883273459e-01,3.923476005188071269e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.063736263736263510e+00,3.194139194139200555e-01
1.182973649501800253e+02,-3.606851300831621643e-01,3.927290760662244806e-01,-3.814122561227720754e-01,1.907061280613860932e-01,-1.028571428571428470e+00,3.604395604395608799e-01
1.182993650436401083e+02,-3.610666056305795735e-01,3.931105516136419453e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-9.699633699633699591e-01,3.018315018315025355e-01
1.183013653755187704e+02,-3.614480811779969827e-01,3.938735027084768192e-01,-1.907061280613860932e-01,3.814122561227720754e-01,-9.523809523809523281e-01,3.135531135531142155e-01
1.183033654689788534e+02,-3.622110322728318565e-01,3.946364538033115821e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.022710622710622630e+00,3.076923076923083755e-01
1.183053658008575155e+02,-3.625925078202492102e-01,3.953994048981464005e-01,-1.907061280613860932e-01,3.814122561227720754e-01,-1.040293040293039928e+00,2.842490842490850156e-01
1.183073658943175985e+02,-3.633554589150839731e-01,3.957808804455638652e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-9.582417582417586122e-01,2.901098901098908556e-01
1.183093659877776815e+02,-3.637369344625014378e-01,3.965438315403985725e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.005128205128205110e+00,2.666666666666674956e-01
1.183113660812377645e+02,-3.644998855573362562e-01,3.973067826352334464e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-9.465201465201469322e-01,2.959706959706966956e-01
1.183133661746978476e+02,-3.648813611047536654e-01,3.980697337300682648e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.022710622710622630e+00,2.432234432234423593e-01
1.183153662681579306e+02,-3.660257877470058374e-01,3.992141603723204923e-01,-5.721865828233504425e-01,5.721865828233504425e-01,-9.582417582417586122e-01,2.256410256410248394e-01
1.183173666000365927e+02,-3.664072632944233021e-01,3.999771114671552552e-01,-1.907061280613860932e-01,3.814122561227720754e-01,-1.005128205128205110e+00,2.315018315018306794e-01
1.183193666934966757e+02,-3.667887388418407113e-01,4.007400625619900736e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-8.293040293040299105e-01,1.904761904761897717e-01
1.183213667869567587e+02,-3.679331654840928834e-01,4.015030136568249475e-01,-5.721865828233504425e-01,3.814577218822335913e-01,-9.230769230769232392e-01,2.021978021978014795e-01
1.183233668804168417e+02,-3.683146410315104036e-01,4.018844892042424122e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-9.934065934065934300e-01,1.846153846153839595e-01
1.183253669738769247e+02,-3.690775921263452219e-01,4.030289158464945842e-01,-3.814577218822335913e-01,5.721865828233504425e-01,-8.820512820512823593e-01,1.787545787545781195e-01
1.183273670673370077e+02,-3.694590676737625756e-01,4.037918669413294581e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-9.934065934065934300e-01,2.373626373626364916e-01
1.183293673992156698e+02,-3.702220187685973385e-01,4.045548180361641655e-01,-3.814122561227720754e-01,3.814122561227720754e-01,-9.406593406593407591e-01,1.787545787545781195e-01
1.183313674926757528e+02,-3.709849698634321569e-01,4.053177691309990394e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-9.875457875457877011e-01,2.021978021978014795e-01
1.183333678245544149e+02,-3.717479209582670308e-01,4.056992446784165041e-01,-3.814122561227720754e-01,1.907061280613860932e-01,-9.406593406593407591e-01,1.904761904761897717e-01
1.183353679180144979e+02,-3.721293965056843844e-01,4.068436713206687316e-01,-1.907288609411167957e-01,5.721865828233504425e-01,-9.172161172161176212e-01,1.728937728937722795e-01
1.183373682498931601e+02,-3.732738231479367230e-01,4.079880979629209037e-01,-5.721183841841581685e-01,5.721183841841581685e-01,-9.289377289377294122e-01,2.197802197802189716e-01
1.183393683433532431e+02,-3.732738231479367230e-01,4.087510490577556665e-01,0.000000000000000000e+00,3.814577218822335913e-01,-9.992673992673991590e-01,1.728937728937722795e-01
1.183413684368133261e+02,-3.744182497901888951e-01,4.095140001525905404e-01,-5.721865828233504425e-01,3.814577218822335913e-01,-8.234432234432239595e-01,1.494505494505489196e-01
1.183433685302734091e+02,-3.747997253376063043e-01,4.102769512474253588e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.010989010989010728e+00,1.670329670329664395e-01
1.183453686237334921e+02,-3.755626764324411226e-01,4.106584267948428235e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-8.293040293040299105e-01,1.670329670329664395e-01
1.183473687171935751e+02,-3.763256275272759965e-01,4.118028534370949401e-01,-3.814577218822335913e-01,5.721865828233504425e-01,-9.641025641025641191e-01,1.553113553113547596e-01
1.183493688106536581e+02,-3.767071030746933502e-01,4.125658045319297584e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-9.230769230769232392e-01,2.315018315018306794e-01
1.183513689041137411e+02,-3.774700541695281686e-01,4.133287556267646323e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-9.172161172161176212e-01,1.787545787545781195e-01
1.183533689975738241e+02,-3.782330052643629870e-01,4.140917067215994507e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-9.699633699633699591e-01,1.963369963369956395e-01
1.183553690910339071e+02,-3.786144808117803962e-01,4.144731822690168599e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-9.406593406593407591e-01,1.846153846153839595e-01
1.183573691844939901e+02,-3.789959563591977498e-01,4.152361333638516783e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-9.406593406593407591e-01,1.728937728937722795e-01
1.183593692779540731e+02,-3.797589074540326237e-01,4.163805600061039058e-01,-3.814577218822335913e-01,5.721865828233504425e-01,-1.005128205128205110e+00,2.197802197802189716e-01
1.183613696098327353e+02,-3.805218585488673866e-01,4.167620355535212595e-01,-3.814122561227720754e-01,1.907061280613860932e-01,-1.022710622710622630e+00,2.197802197802189716e-01
1.183633697032928183e+02,-3.809033340962849068e-01,4.175249866483560779e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-9.406593406593407591e-01,1.728937728937722795e-01
1.183653700351714804e+02,-3.812848096437023160e-01,4.179064621957735981e-01,-1.907061280613860932e-01,1.907061280613860932e-01,-9.113553113553116702e-01,2.373626373626364916e-01
1.183673701286315634e+02,-3.820477607385370233e-01,4.186694132906084165e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-9.816849816849816390e-01,2.139194139194131594e-01
1.183693702220916464e+02,-3.824292362859544880e-01,4.194323643854431793e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.005128205128205110e+00,2.432234432234423593e-01
1.183713703155517294e+02,-3.831921873807893064e-01,4.201953154802779977e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-9.465201465201469322e-01,2.197802197802189716e-01
1.183733704090118124e+02,-3.835736629282067156e-01,4.209582665751128161e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-9.992673992673991590e-01,2.373626373626364916e-01
1.183753705024718954e+02,-3.839551384756240693e-01,4.213397421225302253e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-9.230769230769232392e-01,2.432234432234423593e-01
1.183773705959319784e+02,-3.847180895704588877e-01,4.221026932173649326e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-9.875457875457877011e-01,2.315018315018306794e-01
1.183793709278106405e+02,-3.850995651178764079e-01,4.224841687647824529e-01,-1.907061280613860932e-01,1.907061280613860932e-01,-1.040293040293039928e+00,2.549450549450558157e-01
1.183813710212707235e+02,-3.858625162127112262e-01,4.236285954070346249e-01,-3.814577218822335913e-01,5.721865828233504425e-01,-9.934065934065934300e-01,2.197802197802189716e-01
1.183833711147308065e+02,-3.866254673075459891e-01,4.240100709544520896e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.057875457875457670e+00,2.549450549450558157e-01
1.183853712081908895e+02,-3.870069428549633428e-01,4.247730220492868525e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-9.816849816849816390e-01,2.021978021978014795e-01
1.183873715400695517e+02,-3.873884184023808075e-01,4.255359731441216709e-01,-1.907061280613860932e-01,3.814122561227720754e-01,-9.406593406593407591e-01,2.783882783882791756e-01
1.183893716335296347e+02,-3.881513694972156259e-01,4.259174486915391356e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-9.934065934065934300e-01,2.549450549450558157e-01
1.183913717269897177e+02,-3.885328450446329795e-01,4.262989242389564892e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.040293040293039928e+00,2.256410256410248394e-01
1.183933718204498007e+02,-3.892957961394679089e-01,4.266803997863740094e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-9.934065934065934300e-01,2.725274725274733356e-01
1.183953721523284628e+02,-3.896772716868852626e-01,4.274433508812087723e-01,-1.907061280613860932e-01,3.814122561227720754e-01,-1.057875457875457670e+00,2.725274725274733356e-01
1.183973722457885458e+02,-3.900587472343026163e-01,4.282063019760435907e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-9.699633699633699591e-01,2.783882783882791756e-01
1.183993725776672079e+02,-3.904402227817200810e-01,4.289692530708784091e-01,-1.907061280613860932e-01,3.814122561227720754e-01,-1.016849816849816790e+00,2.490842490842481716e-01
1.184013726711272909e+02,-3.912031738765548994e-01,4.293507286182958183e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.034432234432234310e+00,2.608058608058616556e-01
1.184033727645873739e+02,-3.915846494239723086e-01,4.301136797131305811e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.046153846153845990e+00,2.608058608058616556e-01
1.184053728580474569e+02,-3.923476005188071269e-01,4.301136797131305811e-01,-3.814577218822335913e-01,0.000000000000000000e+00,-9.641025641025641191e-01,2.842490842490850156e-01
1.184073729515075399e+02,-3.927290760662244806e-01,4.304951552605479903e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.034432234432234310e+00,2.608058608058616556e-01
1.184093730449676229e+02,-3.931105516136419453e-01,4.304951552605479903e-01,-1.907288609411167957e-01,0.000000000000000000e+00,-9.875457875457877011e-01,3.252747252747258955e-01
1.184113733768462851e+02,-3.934920271610593545e-01,4.312581063553828642e-01,-1.907061280613860932e-01,3.814122561227720754e-01,-1.057875457875457670e+00,3.076923076923083755e-01
1.184133734703063681e+02,-3.942549782558941729e-01,4.320210574502176826e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.081318681318681030e+00,3.252747252747258955e-01
1.184153735637664511e+02,-3.946364538033115821e-01,4.327840085450525009e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.110622710622710230e+00,2.725274725274733356e-01
1.184173738956451132e+02,-3.946364538033115821e-01,4.335469596398872638e-01,0.000000000000000000e+00,3.814122561227720754e-01,-1.040293040293039928e+00,2.783882783882791756e-01
1.184193739891051962e+02,-3.950179293507289358e-01,4.339284351873047285e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.087179487179486870e+00,3.018315018315025355e-01
1.184213743209838583e+02,-3.957808804455638652e-01,4.343099107347220822e-01,-3.814122561227720754e-01,1.907061280613860932e-01,-1.175091575091574470e+00,2.959706959706966956e-01
1.184233744144439413e+02,-3.969253070878159817e-01,4.343099107347220822e-01,-5.721865828233504425e-01,0.000000000000000000e+00,-1.134065934065933590e+00,3.076923076923083755e-01
1.184253745079040243e+02,-3.973067826352334464e-01,4.350728618295569561e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.069597069597069128e+00,3.135531135531142155e-01
1.184273746013641073e+02,-3.976882581826508556e-01,4.358358129243917745e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-9.347985347985350302e-01,3.545787545787550954e-01
1.184293746948241903e+02,-3.976882581826508556e-01,4.362172884718091836e-01,0.000000000000000000e+00,1.907288609411167957e-01,-1.046153846153845990e+00,2.842490842490850156e-01
1.184313747882842733e+02,-3.984512092774856740e-01,4.369802395666440020e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.034432234432234310e+00,2.549450549450558157e-01
1.184333748817443563e+02,-3.992141603723204923e-01,4.377431906614788204e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.175091575091574470e+00,3.076923076923083755e-01
1.184353749752044394e+02,-3.995956359197379015e-01,4.381246662088961741e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.040293040293039928e+00,2.901098901098908556e-01
1.184373750686645224e+02,-4.003585870145727199e-01,4.385061417563135833e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.005128205128205110e+00,2.901098901098908556e-01
1.184393751621246054e+02,-4.007400625619900736e-01,4.388876173037310480e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.040293040293039928e+00,3.194139194139200555e-01
1.184413752555846884e+02,-4.015030136568249475e-01,4.392690928511484572e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-9.875457875457877011e-01,3.252747252747258955e-01
1.184433753490447714e+02,-4.018844892042424122e-01,4.396505683985658663e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.081318681318681030e+00,3.135531135531142155e-01
1.184453754425048544e+02,-4.026474402990771750e-01,4.404135194934007402e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.057875457875457670e+00,3.076923076923083755e-01
1.184473755359649374e+02,-4.030289158464945842e-01,4.411764705882355031e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.110622710622710230e+00,2.959706959706966956e-01
1.184493756294250204e+02,-4.034103913939119934e-01,4.423208972304876752e-01,-1.907288609411167957e-01,5.721865828233504425e-01,-1.034432234432234310e+00,2.549450549450558157e-01
1.184513757228851034e+02,-4.041733424887468118e-01,4.430838483253225490e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.087179487179486870e+00,2.490842490842481716e-01
1.184533758163451864e+02,-4.049362935835815747e-01,4.434653238727400137e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.128205128205127528e+00,2.197802197802189716e-01
1.184553761482238485e+02,-4.053177691309990394e-01,4.438467994201573674e-01,-1.907061280613860932e-01,1.907061280613860932e-01,-1.040293040293039928e+00,2.256410256410248394e-01
1.184573762416839315e+02,-4.060807202258338577e-01,4.446097505149921858e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.022710622710622630e+00,2.373626373626364916e-01
1.184593765735625936e+02,-4.064621957732512669e-01,4.453727016098270597e-01,-1.907061280613860932e-01,3.814122561227720754e-01,-1.081318681318681030e+00,2.490842490842481716e-01
1.184613766670226767e+02,-4.068436713206687316e-01,4.461356527046617670e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.022710622710622630e+00,2.256410256410248394e-01
1.184633767604827597e+02,-4.076066224155034390e-01,4.465171282520791762e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.075457875457875190e+00,2.315018315018306794e-01
1.184653768539428427e+02,-4.079880979629209037e-01,4.472800793469141056e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.081318681318681030e+00,2.197802197802189716e-01
1.184673769474029257e+02,-4.091325246051731312e-01,4.480430304417488685e-01,-5.721865828233504425e-01,3.814577218822335913e-01,-1.005128205128205110e+00,2.490842490842481716e-01
1.184693770408630087e+02,-4.098954757000080051e-01,4.488059815365836869e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.087179487179486870e+00,2.080586080586072917e-01
1.184713771343230917e+02,-4.102769512474253588e-01,4.495689326314185053e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-9.816849816849816390e-01,1.904761904761897717e-01
1.184733772277831747e+02,-4.106584267948428235e-01,4.507133592736707328e-01,-1.907288609411167957e-01,5.721865828233504425e-01,-9.992673992673991590e-01,2.021978021978014795e-01
1.184753773212432577e+02,-4.118028534370949401e-01,4.510948348210881420e-01,-5.721865828233504425e-01,1.907288609411167957e-01,-1.057875457875457670e+00,1.904761904761897717e-01
1.184773774147033407e+02,-4.125658045319297584e-01,4.514763103685056067e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.098901098901098328e+00,1.494505494505489196e-01
1.184793775081634237e+02,-4.129472800793472231e-01,4.526207370107577788e-01,-1.907288609411167957e-01,5.721865828233504425e-01,-9.816849816849816390e-01,1.963369963369956395e-01
1.184813776016235067e+02,-4.137102311741820970e-01,4.533836881055925416e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.010989010989010728e+00,2.197802197802189716e-01
1.184833776950835897e+02,-4.144731822690168599e-01,4.541466392004273600e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.069597069597069128e+00,1.670329670329664395e-01
1.184853777885436728e+02,-4.152361333638516783e-01,4.549095902952622339e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-9.934065934065934300e-01,1.963369963369956395e-01
1.184873778820037558e+02,-4.159990844586864966e-01,4.552910658426796986e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-9.758241758241760211e-01,1.728937728937722795e-01
1.184893779754638388e+02,-4.163805600061039058e-01,4.564354924849319262e-01,-1.907288609411167957e-01,5.721865828233504425e-01,-9.758241758241760211e-01,1.670329670329664395e-01
1.184913780689239218e+02,-4.167620355535212595e-01,4.575799191271840982e-01,-1.907288609411167957e-01,5.721865828233504425e-01,-9.465201465201469322e-01,2.139194139194131594e-01
1.184933781623840048e+02,-4.175249866483560779e-01,4.579613946746015074e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.022710622710622630e+00,1.611721611721605996e-01
1.184953782558440878e+02,-4.182879377431909518e-01,4.587243457694363258e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.063736263736263510e+00,1.494505494505489196e-01
1.184973783493041708e+02,-4.190508888380257702e-01,4.591058213168536795e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.028571428571428470e+00,1.904761904761897717e-01
1.184993784427642538e+02,-4.198138399328605330e-01,4.602502479591060180e-01,-3.814577218822335913e-01,5.721865828233504425e-01,-1.028571428571428470e+00,1.611721611721605996e-01
1.185013785362243368e+02,-4.205767910276953514e-01,4.610131990539407809e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.028571428571428470e+00,1.787545787545781195e-01
1.185033788681029989e+02,-4.209582665751128161e-01,4.621576256961929530e-01,-1.907061280613860932e-01,5.721183841841581685e-01,-9.992673992673991590e-01,1.260073260073255597e-01
1.185053789615630819e+02,-4.217212176699475790e-01,4.629205767910278269e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-9.699633699633699591e-01,1.670329670329664395e-01
1.185073792934417440e+02,-4.228656443121999176e-01,4.633020523384451805e-01,-5.721183841841581685e-01,1.907061280613860932e-01,-1.057875457875457670e+00,1.435897435897430796e-01
1.185093793869018270e+02,-4.232471198596172712e-01,4.640650034332800544e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-9.992673992673991590e-01,1.494505494505489196e-01
1.185113797187804892e+02,-4.240100709544520896e-01,4.644464789806975191e-01,-3.814122561227720754e-01,1.907061280613860932e-01,-9.230769230769232392e-01,1.904761904761897717e-01
1.185133798122405722e+02,-4.243915465018694988e-01,4.652094300755322265e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.028571428571428470e+00,1.377289377289372396e-01
1.185153801441192343e+02,-4.247730220492868525e-01,4.663538567177844540e-01,-1.907061280613860932e-01,5.721183841841581685e-01,-9.582417582417586122e-01,2.080586080586072917e-01
1.185173802375793173e+02,-4.255359731441216709e-01,4.667353322652019187e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.010989010989010728e+00,2.373626373626364916e-01
1.185193803310394003e+02,-4.262989242389564892e-01,4.674982833600367371e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.052014652014651830e+00,1.904761904761897717e-01
1.185213804244994833e+02,-4.270618753337913631e-01,4.678797589074540908e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.016849816849816790e+00,2.373626373626364916e-01
1.185233805179595663e+02,-4.274433508812087723e-01,4.682612344548716110e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.022710622710622630e+00,2.021978021978014795e-01
1.185253806114196493e+02,-4.278248264286261815e-01,4.690241855497063739e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.022710622710622630e+00,2.256410256410248394e-01
1.185273807048797323e+02,-4.285877775234609444e-01,4.697871366445411923e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.093040293040292710e+00,2.373626373626364916e-01
1.185293807983398153e+02,-4.293507286182958183e-01,4.709315632867934198e-01,-3.814577218822335913e-01,5.721865828233504425e-01,-1.098901098901098328e+00,2.139194139194131594e-01
1.185313808917998983e+02,-4.297322041657132274e-01,4.713130388342107735e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.034432234432234310e+00,2.490842490842481716e-01
1.185333812236785604e+02,-4.304951552605479903e-01,4.720759899290455919e-01,-3.814122561227720754e-01,3.814122561227720754e-01,-1.005128205128205110e+00,2.021978021978014795e-01
1.185353813171386435e+02,-4.308766308079655105e-01,4.724574654764631121e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.069597069597069128e+00,2.490842490842481716e-01
1.185373814105987265e+02,-4.316395819028002179e-01,4.728389410238804658e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-9.992673992673991590e-01,2.139194139194131594e-01
1.185393815040588095e+02,-4.320210574502176826e-01,4.736018921187152841e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.069597069597069128e+00,2.256410256410248394e-01
1.185413815975188925e+02,-4.324025329976351473e-01,4.743648432135501025e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.010989010989010728e+00,2.373626373626364916e-01
1.185433816909789755e+02,-4.331654840924699101e-01,4.751277943083848654e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.075457875457875190e+00,2.256410256410248394e-01
1.185453817844390585e+02,-4.335469596398872638e-01,4.755092698558023301e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.081318681318681030e+00,2.549450549450558157e-01
1.185473818778991415e+02,-4.339284351873047285e-01,4.758907454032196838e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.010989010989010728e+00,2.725274725274733356e-01
1.185493819713592245e+02,-4.346913862821395469e-01,4.758907454032196838e-01,-3.814577218822335913e-01,0.000000000000000000e+00,-1.081318681318681030e+00,2.901098901098908556e-01
1.185513820648193075e+02,-4.354543373769744208e-01,4.762722209506370930e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.128205128205127528e+00,3.135531135531142155e-01
1.185533821582793905e+02,-4.358358129243917745e-01,4.766536964980545577e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.081318681318681030e+00,3.604395604395608799e-01
1.185553822517394735e+02,-4.362172884718091836e-01,4.770351720454720224e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.063736263736263510e+00,3.369963369963375754e-01
1.185573823451995565e+02,-4.365987640192265373e-01,4.774166475928893760e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.116483516483516070e+00,3.252747252747258955e-01
1.185593824386596395e+02,-4.373617151140614667e-01,4.781795986877241389e-01,-3.814577218822335913e-01,3.814577218822335913e-01,-1.128205128205127528e+00,3.135531135531142155e-01
1.185613825321197226e+02,-4.377431906614788204e-01,4.793240253299764220e-01,-1.907288609411167957e-01,5.721865828233504425e-01,-1.157509157509156728e+00,3.135531135531142155e-01
1.185633826255798056e+02,-4.381246662088961741e-01,4.797055008773937756e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.093040293040292710e+00,2.959706959706966956e-01
1.185653827190398886e+02,-4.385061417563135833e-01,4.800869764248111848e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.145787545787545270e+00,2.783882783882791756e-01
1.185673828124999716e+02,-4.392690928511484572e-01,4.800869764248111848e-01,-3.814577218822335913e-01,0.000000000000000000e+00,-1.139926739926739430e+00,3.135531135531142155e-01
1.185693829059600546e+02,-4.396505683985658663e-01,4.804684519722286495e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.145787545787545270e+00,3.369963369963375754e-01
1.185713829994201376e+02,-4.404135194934007402e-01,4.808499275196460587e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.063736263736263510e+00,3.545787545787550954e-01
1.185733830928802206e+02,-4.404135194934007402e-01,4.812314030670634124e-01,0.000000000000000000e+00,1.907288609411167957e-01,-1.122344322344321910e+00,3.369963369963375754e-01
1.185753831863403036e+02,-4.407949950408180939e-01,4.819943541618983418e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.052014652014651830e+00,3.018315018315025355e-01
1.185773832798003866e+02,-4.411764705882355031e-01,4.827573052567331047e-01,-1.907288609411167957e-01,3.814577218822335913e-01,-1.198534798534797829e+00,3.545787545787550954e-01
1.185793833732604696e+02,-4.419394216830703215e-01,4.831387808041504583e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.157509157509156728e+00,3.663003663003667754e-01
1.185813834667205526e+02,-4.427023727779051399e-01,4.835202563515679230e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.151648351648351110e+00,3.311355311355317355e-01
1.185833835601806356e+02,-4.434653238727400137e-01,4.839017318989852767e-01,-3.814577218822335913e-01,1.907288609411167957e-01,-1.087179487179486870e+00,3.369963369963375754e-01
1.185853836536407186e+02,-4.438467994201573674e-01,4.842832074464027414e-01,-1.907288609411167957e-01,1.907288609411167957e-01,-1.075457875457875190e+00,3.369963369963375754e-01
