time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
3.362894058227539062e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.757908897804760108e-06,-8.943080299398649895e-06,-2.185644980019999927e-04,-5.278365869499999485e-04,5.745193694084655203e-05,5.929952502011612454e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,1.465201465201459996e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.696322441101074219e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-4.519508909481880129e-06,-1.078618687763869916e-05,-2.381971343659999851e-04,-5.777665526539999940e-04,-2.586192437895526441e-04,2.271911707914923452e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.029774665832519531e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-5.345889793578190260e-06,-1.279485731709379975e-05,-2.574343153429999921e-04,-6.271747652190000182e-04,-5.701224107482636902e-04,-1.366331209688006684e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.363179206848144531e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-6.235737678436430291e-06,-1.496735197909809872e-05,-2.762786374659999896e-04,-6.760609579160000229e-04,-8.761005555249896069e-04,-4.974128927773932736e-04,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
4.696583747863769531e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-7.187747376686250565e-06,-1.730193036986639934e-05,-2.947327147260000329e-04,-7.244248844030000412e-04,-1.177785119424214644e-03,-8.564416145432438704e-04,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.029988288879394531e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-8.200622443277900587e-06,-1.979685120845400137e-05,-3.127991784760000360e-04,-7.722663187289998668e-04,-1.474745156473697676e-03,-1.213226662564521885e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.363392829895019531e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-9.273075233190209338e-06,-2.245037249472869967e-05,-3.304806773299999423e-04,-8.195850553350000987e-04,-1.767012814886418856e-03,-1.567771245527876164e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
5.696797370910644531e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.040382695881119920e-05,-2.526075157735119896e-05,-3.477798770700000065e-04,-8.663809090549999320e-04,-2.054620243124049596e-03,-1.920078571196251298e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.030178070068359375e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.159160774698939975e-05,-2.822624522176260460e-05,-3.646994605420000022e-04,-9.126537151239999795e-04,-2.337367332421475680e-03,-2.269887753829969747e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.363582611083984375e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.283515669575449935e-05,-3.134510967817769875e-05,-3.812421275569999627e-04,-9.584033291729999798e-04,-2.615963258812149892e-03,-2.617969489327241425e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
6.696987152099609375e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.413322193070580057e-05,-3.461560074958070323e-05,-3.974105947970000153e-04,-1.003629627232000086e-03,-2.889783211914861896e-03,-2.963584451940778648e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.030367851257324219e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.548456066106569955e-05,-3.803597385972299754e-05,-4.132075957039999794e-04,-1.048332505731000173e-03,-3.158849645679421853e-03,-3.306715732947268418e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.363724708557128906e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.688793923539809769e-05,-4.160448412112050128e-05,-4.286358803890000018e-04,-1.092511881498999882e-03,-3.423404639218141643e-03,-3.647604695320764111e-03,0.000000000000000000e+00,0.000000000000000000e+00,8.791208791208759976e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.697081565856933594e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.834213319698910138e-05,-4.531938640304740087e-05,-4.436982155239999797e-04,-1.136167691761000255e-03,-3.683696304462020458e-03,-3.986511059102294981e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.030438423156738281e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-1.984592733888880170e-05,-4.917893539952700313e-05,-4.583973842430000300e-04,-1.179299894140000077e-03,-3.939553991658953022e-03,-4.323203250980223004e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.363795280456542969e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.139811575861170172e-05,-5.318138569731479609e-05,-4.727361860410000103e-04,-1.221908466651999876e-03,-4.191009835139689922e-03,-4.657684477758258779e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.697152137756347656e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.299750191249529975e-05,-5.732499184387440162e-05,-4.867174366650000119e-04,-1.263993407704000049e-03,-4.438095969741245178e-03,-4.989957946328933344e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.030508995056152344e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.464289866971480108e-05,-6.160800841534220477e-05,-5.003439680190000178e-04,-1.305554736091000005e-03,-4.680844529972007229e-03,-5.320026863238385556e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.363865852355957031e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.633312836595199960e-05,-6.602869008448110735e-05,-5.136186280500000013e-04,-1.346592490990999999e-03,-4.919287650509114942e-03,-5.647894435539016836e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.697222709655761719e-02,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.806702285671669984e-05,-7.058529168861880443e-05,-5.265442806549999917e-04,-1.387106731962999906e-03,-5.153457465683323677e-03,-5.973563869954602590e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.003062725067138672e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-2.984342357032039800e-05,-7.527606829757099726e-05,-5.391238055669999012e-04,-1.427097538938999982e-03,-5.383770100149364891e-03,-6.297528113892479802e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.036400794982910156e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.166118156049819706e-05,-8.009927528154649320e-05,-5.513600982540000760e-04,-1.466565012218999870e-03,-5.609326495523942607e-03,-6.618610235405194067e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.069736480712890625e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.351915755868010099e-05,-8.505316837903199043e-05,-5.632560698119998656e-04,-1.505509272466000210e-03,-5.830695514808206803e-03,-6.937483644647052250e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.103072166442871094e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.541622202590829333e-05,-9.013600376465591044e-05,-5.748146468580000957e-04,-1.543930460698999781e-03,-6.048092569282081249e-03,-7.254392126974399876e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.136407852172851562e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.735125520439960036e-05,-9.534603811702660275e-05,-5.860387714259999992e-04,-1.581828738283999874e-03,-6.261376998484507669e-03,-7.569118506119156681e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.169745922088623047e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-3.932314716875139749e-05,-1.006815286870000155e-04,-5.969314008580000946e-04,-1.619204286926999910e-03,-6.470757132515327428e-03,-7.881902946716168659e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.203081607818603516e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-4.133079787678920034e-05,-1.061407333630000034e-04,-6.074955076960000377e-04,-1.656057308665000085e-03,-6.675751047797938084e-03,-8.192059902319158426e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.236417293548583984e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-4.337311722005560182e-05,-1.117219107440000009e-04,-6.177340795720000222e-04,-1.692388025859999654e-03,-6.876890122296191489e-03,-8.500259057493703835e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.269755363464355469e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-4.544902507393729568e-05,-1.174233202020000098e-04,-6.276501191059999070e-04,-1.728196681182999749e-03,-7.074212104285704933e-03,-8.806521174715991121e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.303091049194335938e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-4.755745134742999687e-05,-1.232432219520000045e-04,-6.372466437899999923e-04,-1.763483537609000004e-03,-7.267261829042789834e-03,-9.110174402513784853e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.336429119110107422e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-4.969733603253900225e-05,-1.291798771199999946e-04,-6.465266858830000501e-04,-1.798248878404999900e-03,-7.456705745410224101e-03,-9.412104298931757082e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.369764804840087891e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-5.186762925331510018e-05,-1.352315478080000051e-04,-6.554932922979999797e-04,-1.832493007114999921e-03,-7.641953161608074085e-03,-9.711437680959566360e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.403100490570068359e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-5.406729131452270521e-05,-1.413964971669999916e-04,-6.641495244939999354e-04,-1.866216247554000054e-03,-7.823492609198210573e-03,-1.000882221726257654e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.436436176300048828e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-5.629529274994000097e-05,-1.476729894590000090e-04,-6.724984583649999247e-04,-1.899418943791000153e-03,-8.001208649615260127e-03,-1.030405351222036213e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.469771862030029297e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-5.855061437028929566e-05,-1.540592901260000032e-04,-6.805431841279999897e-04,-1.932101460136000136e-03,-8.175133417447544640e-03,-1.059713477271656892e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.503107547760009766e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-6.083224731079620078e-05,-1.605536658600000238e-04,-6.882868062130000899e-04,-1.964264181128000039e-03,-8.345299047372209053e-03,-1.088806920555490838e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.536443233489990234e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-6.313919307837589868e-05,-1.671543846670000004e-04,-6.957324431470000110e-04,-1.995907511519000224e-03,-8.511737673720003519e-03,-1.117686001753909197e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.569778919219970703e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-6.547046359844611244e-05,-1.738597159359999951e-04,-7.028832274480000626e-04,-2.027031876261999911e-03,-8.674481431416759467e-03,-1.146351041547283116e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.603114604949951172e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-6.782508126136309865e-05,-1.806679305079999945e-04,-7.097423055060000235e-04,-2.057637720488999806e-03,-8.833562454713292725e-03,-1.174802360615983740e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.636450290679931641e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-7.020207896848300094e-05,-1.875773007399999842e-04,-7.163128374719999331e-04,-2.087725509504000099e-03,-8.989012878535434722e-03,-1.203040279631500432e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.930402930402919992e-03,-8.791208791208759976e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.669785976409912109e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-7.260050017784300768e-05,-1.945861005719999842e-04,-7.225979971470000143e-04,-2.117295728758999702e-03,-9.140864837222819131e-03,-1.231065119291079729e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.703121662139892578e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-7.501939894946421119e-05,-2.016926055979999764e-04,-7.286009718650000811e-04,-2.146348883837999929e-03,-9.289150465354887795e-03,-1.258877200267098997e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.736457347869873047e-01,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,1.907377737087045944e-04,1.907377737087045944e-04,0.000000000000000000e+00,0.000000000000000000e+00,-7.745783999027320730e-05,-2.088950931309999938e-04,-7.343249623769998805e-04,-2.174885500442000005e-03,-9.433901897777536086e-03,-1.286476843231048120e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.930402930402919992e-03,-2.930402930402919992e-03,0.000000000000000000e+00,0.000000000000000000e+00
