time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,pos_filt1,pos_filt2,vel_filt1,vel_filt2,pos_des1,pos_des2,vel_des1,vel_des2,tau_con1,tau_con2,tau_fric1,tau_fric2,tau_meas1,tau_meas2,tau_des1,tau_des2
5.361819267272949219e-02,-2.098115510795750538e-03,-5.149919890135024048e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.098115510795750538e-03,-5.149919890135024048e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-1.570796326794896697e-02,-1.570796326794896697e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-6.091046773136010728e-01,-3.573308160181110082e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.597069597069594948e-01,-4.014652014652018153e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.561828613281250000e-02,-2.098115510795750538e-03,-5.149919890135024048e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.098115510795750538e-03,-5.149919890135024048e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.633628179866692537e-02,-1.633628179866692537e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-6.216716352136852919e-01,-5.606355476268998217e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.597069597069594948e-01,-3.838827838827842953e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.761837959289550781e-02,-2.098115510795750538e-03,-5.531395437552433236e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.098115510795750538e-03,-5.531395437552433236e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-1.696460032938488377e-02,-1.696460032938488377e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-6.342385931001093269e-01,-3.748352208562710786e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.714285714285711748e-01,-3.721611721611726153e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.961847305297851562e-02,-2.098115510795750538e-03,-5.912870984969842425e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.098115510795750538e-03,-5.912870984969842425e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-1.759291886010284217e-02,-1.759291886010284217e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-6.468055509725623153e-01,-3.797726677803758832e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.772893772893770148e-01,-4.366300366300368552e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.161856651306152344e-02,-2.479591058213159727e-03,-5.912870984969842425e-03,-1.907288609411168234e-01,0.000000000000000000e+00,-2.479591058213159727e-03,-5.912870984969842425e-03,-1.907288609411168234e-01,0.000000000000000000e+00,-1.822123739082080057e-02,-1.822123739082080057e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-4.610052241729967193e-01,-5.830773993465676597e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.890109890109886948e-01,-4.014652014652018153e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.361865997314453125e-02,-2.479591058213159727e-03,-6.294346532387251614e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.479591058213159727e-03,-6.294346532387251614e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-1.884955592153875897e-02,-1.884955592153875897e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-6.643099557239029451e-01,-3.972770725317165130e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.007326007326003747e-01,-3.956043956043959753e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.561899185180664062e-02,-2.479591058213159727e-03,-6.675822079804660802e-03,0.000000000000000000e+00,-1.907061280613860654e-01,-2.479591058213159727e-03,-6.675822079804660802e-03,0.000000000000000000e+00,-1.907061280613860654e-01,-1.947787445225671737e-02,-1.947787445225671737e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-6.769158622818416404e-01,-4.022534681413070246e-01,0.000000000000000000e+00,0.000000000000000000e+00,-5.538461538461536549e-01,-4.483516483516485351e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.761908531188964844e-02,-2.479591058213159727e-03,-7.057297627222069991e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.479591058213159727e-03,-7.057297627222069991e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.010619298297467578e-02,-2.010619298297467578e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-6.894453693891122725e-01,-4.071534643002294729e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.065934065934062147e-01,-4.190476190476193352e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.961917877197265625e-02,-2.479591058213159727e-03,-7.438773174639479180e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.479591058213159727e-03,-7.438773174639479180e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.073451151369263418e-02,-2.073451151369263418e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-7.020123271824640909e-01,-4.120909111452331075e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.183150183150178947e-01,-4.131868131868134952e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.161927223205566406e-02,-2.479591058213159727e-03,-8.201724269474297557e-03,0.000000000000000000e+00,-3.814577218822336468e-01,-2.479591058213159727e-03,-8.201724269474297557e-03,0.000000000000000000e+00,-3.814577218822336468e-01,-2.136283004441059258e-02,-2.136283004441059258e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-7.145792849583720852e-01,-2.186610733157401398e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.652014652014646146e-01,-4.073260073260076553e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.361936569213867188e-02,-2.479591058213159727e-03,-8.201724269474297557e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.479591058213159727e-03,-8.201724269474297557e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.199114857512855098e-02,-2.199114857512855098e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-7.271462427165253928e-01,-6.127035784913026362e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.652014652014646146e-01,-4.131868131868134952e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.561945915222167969e-02,-2.479591058213159727e-03,-8.964675364309115935e-03,0.000000000000000000e+00,-3.814577218822336468e-01,-2.479591058213159727e-03,-8.964675364309115935e-03,0.000000000000000000e+00,-3.814577218822336468e-01,-2.261946710584650938e-02,-2.261946710584650938e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-7.397132004561601804e-01,-2.285359669168318675e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.886446886446879745e-01,-3.545787545787550954e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.761955261230468750e-02,-2.479591058213159727e-03,-8.964675364309115935e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.479591058213159727e-03,-8.964675364309115935e-03,0.000000000000000000e+00,0.000000000000000000e+00,-2.324778563656446778e-02,-2.324778563656446778e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-7.522801581765037326e-01,-6.225784720545846085e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.003663003662996545e-01,-4.600732600732602151e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.961964607238769531e-02,-2.861066605630568915e-03,-9.346150911726525123e-03,-1.907288609411168234e-01,-1.907288609411168234e-01,-2.861066605630568915e-03,-9.346150911726525123e-03,-1.907288609411168234e-01,-1.907288609411168234e-01,-2.387610416728242618e-02,-2.387610416728242618e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-5.664798312206453801e-01,-4.367781450987262559e-01,0.000000000000000000e+00,0.000000000000000000e+00,-6.945054945054938145e-01,-3.721611721611726153e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.161973953247070312e-02,-2.861066605630568915e-03,-9.727626459143934312e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.861066605630568915e-03,-9.727626459143934312e-03,0.000000000000000000e+00,-1.907288609411168234e-01,-2.450442269800038458e-02,-2.450442269800038458e-02,-3.141592653589792006e-01,-3.141592653589792006e-01,-7.697845626101784688e-01,-4.417155918312065666e-01,0.000000000000000000e+00,0.000000000000000000e+00,-7.062271062271054944e-01,-4.835164835164835750e-01,0.000000000000000000e+00,0.000000000000000000e+00
