time,pos_meas1,pos_meas2,vel_meas1,vel_meas2,tau_con1,tau_con2
2.180000000000001659e-01,-1.640460819162298245e+00,3.790830807256043045e+00,-3.365018117650691476e+00,1.096862481589354843e+01,0.000000000000000000e+00,-5.999999933024308341e+00
2.200000000000001676e-01,-1.647028045224558257e+00,3.812407420780486333e+00,-3.201831166140342688e+00,1.060755912743149487e+01,0.000000000000000000e+00,-5.999999835929397562e+00
2.220000000000001694e-01,-1.653266601649304279e+00,3.833259288550524335e+00,-3.036331711885373430e+00,1.024386139545033103e+01,0.000000000000000000e+00,-5.999999712010027686e+00
2.240000000000001712e-01,-1.659171768797990776e+00,3.853381046545627964e+00,-2.868428057434860179e+00,9.877434722007382817e+00,0.000000000000000000e+00,-5.999999999823552699e+00
2.260000000000001730e-01,-1.664738660814138793e+00,3.872767155166946029e+00,-2.698045473513865922e+00,9.508200439348778232e+00,0.000000000000000000e+00,-5.999999999993428368e+00
2.280000000000001747e-01,-1.669962258370274233e+00,3.891411935825595858e+00,-2.525125027895222640e+00,9.136098234278581032e+00,0.000000000000000000e+00,-6.000000000000000000e+00
2.300000000000001765e-01,-1.674837439130761441e+00,3.909309607645937934e+00,-2.349622471038531835e+00,8.761086137118812900e+00,0.000000000000000000e+00,-5.999999958265711975e+00
2.320000000000001783e-01,-1.679359006114842234e+00,3.926454324180630451e+00,-2.171507249156349850e+00,8.383140543246316412e+00,0.000000000000000000e+00,-5.999999991187699777e+00
2.340000000000001801e-01,-1.683521714163210170e+00,3.942840210101856258e+00,-1.990761592815524006e+00,8.002256166346221278e+00,0.000000000000000000e+00,-5.999999981590931952e+00
2.360000000000001819e-01,-1.687320294668424037e+00,3.958461397769875489e+00,-1.807379690260863425e+00,7.618445961266772315e+00,0.000000000000000000e+00,-5.986166942923405010e+00
2.380000000000001836e-01,-1.690749812523479445e+00,3.973312798664596190e+00,-1.621701709548741599e+00,7.232477167098164905e+00,0.000000000000000000e+00,-6.000000000000000000e+00
